Date,Commodity,Unit,Minimum,Maximum,Average
2024-07-04,French Bean(Hybrid),KG,60.0,70.0,65.0
2024-07-04,Cauli Local,KG,80.0,90.0,85.0
2024-07-04,Carrot(Local),KG,60.0,70.0,65.0
2024-07-04,Onion Dry (Indian),KG,88.0,92.0,90.0
2024-07-04,Potato Red(Mude),KG,48.0,52.0,49.75
2024-07-04,Potato Red(Indian),KG,54.0,56.0,55.0
2024-07-04,Potato Red,KG,58.0,62.0,59.75
2024-07-04,Tomato Small(Tunnel),KG,30.0,42.0,36.75
2024-07-04,Tomato Small(Local),KG,25.0,30.0,27.67
2024-07-04,Red Cabbbage,KG,40.0,50.0,45.0
2024-07-04,Cabbage(Local),KG,20.0,25.0,22.33
2024-07-04,French Bean(Rajma),KG,120.0,130.0,125.0
2024-07-04,Tomato Big(Nepali),KG,70.0,80.0,75.0
2024-07-04,Soyabean Green,KG,90.0,100.0,95.0
2024-07-04,Sword Bean,KG,90.0,100.0,95.0
2024-07-04,Asparagus,KG,200.0,250.0,226.67
2024-07-04,Mushroom(Button),KG,280.0,320.0,296.67
2024-07-04,Mushroom(Kanya),KG,120.0,150.0,133.33
2024-07-04,Onion Green,KG,60.0,70.0,65.0
2024-07-04,Mustard Leaf,KG,40.0,50.0,45.0
2024-07-04,Brd Leaf Mustard,KG,50.0,60.0,55.0
2024-07-04,Christophine,KG,50.0,60.0,55.0
2024-07-04,Arum,KG,90.0,100.0,95.0
2024-07-04,Neuro,KG,80.0,90.0,85.0
2024-07-04,Squash(Round),KG,30.0,40.0,35.0
2024-07-04,Pumpkin,KG,35.0,45.0,40.0
2024-07-04,Sponge Gourd,KG,40.0,50.0,45.0
2024-07-04,Smooth Gourd,KG,50.0,60.0,55.0
2024-07-04,Snake Gourd,KG,40.0,50.0,45.0
2024-07-04,Pointed Gourd(Terai),KG,30.0,40.0,35.0
2024-07-04,Pointed Gourd(Local),KG,30.0,40.0,35.0
2024-07-04,Bottle Gourd,KG,40.0,50.0,45.0
2024-07-04,Bitter Gourd,KG,40.0,50.0,45.0
2024-07-04,Okara,KG,60.0,70.0,65.0
2024-07-05,Mango(Dushari),KG,70.0,80.0,76.67
2024-07-05,Water Melon(Green),KG,50.0,60.0,55.0
2024-07-05,Cucumber(Hybrid),KG,40.0,50.0,43.33
2024-07-05,Mandarin,KG,220.0,250.0,235.0
2024-07-05,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-05,Cucumber(Local),KG,70.0,90.0,82.0
2024-07-05,Sweet Orange,KG,160.0,180.0,170.0
2024-07-05,Mango(Maldah),KG,70.0,80.0,75.0
2024-07-05,Gundruk,KG,250.0,300.0,275.0
2024-07-05,Banana,Per Dozen,130.0,140.0,135.0
2024-07-05,Apple(Fuji),KG,300.0,320.0,310.0
2024-07-05,Tofu,KG,150.0,160.0,155.0
2024-07-05,King Oyster,Kg,280.0,300.0,290.0
2024-07-05,Bamboo Shoot,KG,100.0,110.0,106.67
2024-07-05,Tamarind,KG,150.0,160.0,156.67
2024-07-05,Turnip A,KG,70.0,80.0,76.67
2024-07-05,Jack Fruit,KG,40.0,50.0,45.0
2024-07-05,Lime,KG,200.0,220.0,212.0
2024-07-05,Pear(Chinese),KG,220.0,250.0,235.0
2024-07-05,Capsicum,KG,40.0,50.0,46.0
2024-07-05,Kiwi,KG,550.0,600.0,575.0
2024-07-05,Mint,KG,160.0,180.0,170.0
2024-07-05,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2024-07-05,Fish Fresh(Bachuwa),KG,240.0,250.0,245.0
2024-07-05,Fish Fresh(Rahu),KG,330.0,340.0,335.0
2024-07-05,Clive Green,KG,150.0,160.0,155.0
2024-07-05,Clive Dry,KG,140.0,150.0,145.0
2024-07-05,Garlic Dry Nepali,KG,190.0,200.0,195.0
2024-07-05,Garlic Dry Chinese,KG,200.0,220.0,210.0
2024-07-05,Coriander Green,KG,60.0,80.0,70.0
2024-07-05,Garlic Green,KG,80.0,90.0,86.67
2024-07-05,Chilli Green(Akbare),KG,300.0,350.0,325.0
2024-07-05,Chilli Green(Machhe),KG,30.0,40.0,35.0
2024-07-05,Chilli Green(Bullet),KG,90.0,100.0,96.67
2024-07-05,Chilli Green,KG,90.0,100.0,96.0
2024-07-05,Chilli Dry,KG,460.0,500.0,480.0
2024-07-05,Ginger,KG,240.0,260.0,248.0
2024-07-05,Avocado,KG,600.0,650.0,625.0
2024-07-05,Papaya(Indian),KG,80.0,90.0,86.67
2024-07-05,Parseley,KG,260.0,280.0,270.0
2024-07-05,Asparagus,KG,200.0,250.0,225.0
2024-07-05,Lettuce,KG,80.0,90.0,85.0
2024-07-05,French Bean(Hybrid),KG,70.0,90.0,80.0
2024-07-05,French Bean(Local),KG,70.0,90.0,80.0
2024-07-05,Cowpea(Short),KG,100.0,120.0,110.0
2024-07-05,Cow pea(Long),KG,50.0,60.0,55.0
2024-07-05,Brinjal Round,KG,50.0,60.0,55.0
2024-07-05,Brinjal Long,KG,40.0,50.0,45.0
2024-07-05,Raddish White(Hybrid),KG,30.0,40.0,35.0
2024-07-05,Cauli Local(Jyapu),KG,80.0,90.0,86.67
2024-07-05,Cauli Local,KG,70.0,80.0,75.0
2024-07-05,Cabbage(Local),KG,20.0,25.0,23.0
2024-07-05,Carrot(Local),KG,70.0,80.0,75.0
2024-07-05,Onion Dry (Indian),KG,85.0,90.0,88.0
2024-07-05,Potato Red(Mude),KG,50.0,52.0,51.33
2024-07-05,Potato Red,KG,60.0,64.0,62.0
2024-07-05,Tomato Small(Tunnel),KG,40.0,55.0,48.0
2024-07-05,Tomato Small(Local),KG,25.0,30.0,28.33
2024-07-05,Tomato Big(Nepali),KG,70.0,80.0,76.67
2024-07-05,French Bean(Rajma),KG,120.0,130.0,125.0
2024-07-05,Soyabean Green,KG,80.0,90.0,86.0
2024-07-05,Celery,KG,160.0,180.0,170.0
2024-07-05,Bottle Gourd,KG,30.0,40.0,34.0
2024-07-05,Bitter Gourd,KG,35.0,45.0,40.0
2024-07-05,Red Cabbbage,KG,50.0,60.0,55.0
2024-07-05,Sugarbeet,KG,50.0,60.0,56.67
2024-07-05,Brocauli,KG,120.0,140.0,130.0
2024-07-05,Neuro,KG,80.0,90.0,85.0
2024-07-05,Mushroom(Kanya),KG,160.0,200.0,180.0
2024-07-05,Onion Green,KG,80.0,90.0,86.67
2024-07-05,Mustard Leaf,KG,40.0,50.0,45.0
2024-07-05,Mushroom(Button),KG,260.0,300.0,280.0
2024-07-05,Christophine,KG,50.0,60.0,55.0
2024-07-05,Okara,KG,70.0,80.0,76.0
2024-07-05,Squash(Round),KG,30.0,40.0,35.0
2024-07-05,Pointed Gourd(Local),KG,30.0,40.0,36.0
2024-07-05,Pumpkin,KG,35.0,40.0,38.33
2024-07-05,Sponge Gourd,KG,50.0,60.0,55.0
2024-07-05,Smooth Gourd,KG,60.0,70.0,66.0
2024-07-05,Snake Gourd,KG,25.0,35.0,30.0
2024-07-05,Brd Leaf Mustard,KG,70.0,80.0,73.33
2024-07-06,Water Melon(Green),KG,50.0,60.0,55.0
2024-07-06,Sweet Orange,KG,160.0,180.0,170.0
2024-07-06,Cucumber(Hybrid),KG,30.0,40.0,35.0
2024-07-06,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-06,Cucumber(Local),KG,80.0,100.0,90.0
2024-07-06,Mango(Dushari),KG,80.0,90.0,85.0
2024-07-06,Mandarin,KG,220.0,250.0,235.0
2024-07-06,Mango(Maldah),KG,80.0,90.0,86.67
2024-07-06,Mint,KG,180.0,200.0,190.0
2024-07-06,Banana,Per Dozen,130.0,140.0,136.67
2024-07-06,Apple(Fuji),KG,300.0,320.0,310.0
2024-07-06,Gundruk,KG,250.0,300.0,275.0
2024-07-06,Tofu,KG,150.0,160.0,156.67
2024-07-06,Bamboo Shoot,KG,100.0,110.0,106.67
2024-07-06,Tamarind,KG,150.0,160.0,156.67
2024-07-06,Turnip A,KG,70.0,80.0,76.67
2024-07-06,Jack Fruit,KG,40.0,50.0,46.67
2024-07-06,Lime,KG,200.0,230.0,212.5
2024-07-06,Pear(Chinese),KG,220.0,250.0,235.0
2024-07-06,Capsicum,KG,50.0,60.0,56.0
2024-07-06,Avocado,KG,600.0,650.0,625.0
2024-07-06,Parseley,KG,280.0,300.0,290.0
2024-07-06,King Oyster,Kg,280.0,300.0,290.0
2024-07-06,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2024-07-06,Fish Fresh(Bachuwa),KG,240.0,250.0,245.0
2024-07-06,Fish Fresh(Rahu),KG,330.0,340.0,335.0
2024-07-06,Clive Green,KG,120.0,140.0,130.0
2024-07-06,Clive Dry,KG,140.0,150.0,145.0
2024-07-06,Garlic Dry Nepali,KG,180.0,200.0,190.0
2024-07-06,Garlic Dry Chinese,KG,200.0,220.0,208.0
2024-07-06,Coriander Green,KG,120.0,150.0,135.0
2024-07-06,Garlic Green,KG,90.0,100.0,96.67
2024-07-06,Chilli Green(Akbare),KG,350.0,400.0,375.0
2024-07-06,Chilli Green(Machhe),KG,50.0,60.0,56.0
2024-07-06,Chilli Green(Bullet),KG,100.0,120.0,110.0
2024-07-06,Chilli Green,KG,110.0,120.0,116.0
2024-07-06,Chilli Dry,KG,470.0,500.0,485.0
2024-07-06,Ginger,KG,240.0,260.0,250.0
2024-07-06,Kiwi,KG,550.0,600.0,575.0
2024-07-06,Lettuce,KG,80.0,90.0,86.67
2024-07-06,Celery,KG,160.0,180.0,170.0
2024-07-06,Cabbage(Local),KG,20.0,30.0,24.0
2024-07-06,French Bean(Local),KG,80.0,100.0,90.0
2024-07-06,Cowpea(Short),KG,90.0,100.0,95.0
2024-07-06,Brinjal Round,KG,50.0,60.0,55.0
2024-07-06,Brinjal Long,KG,30.0,40.0,36.0
2024-07-06,Raddish White(Hybrid),KG,30.0,40.0,35.0
2024-07-06,Cauli Local(Jyapu),KG,80.0,90.0,86.67
2024-07-06,Cauli Local,KG,60.0,70.0,65.0
2024-07-06,Carrot(Local),KG,60.0,70.0,66.0
2024-07-06,Onion Dry (Indian),KG,85.0,90.0,88.0
2024-07-06,Potato White,KG,46.0,48.0,47.0
2024-07-06,Potato Red(Mude),KG,50.0,52.0,51.33
2024-07-06,Potato Red(Indian),KG,56.0,57.0,56.5
2024-07-06,Potato Red,KG,60.0,65.0,62.6
2024-07-06,Tomato Small(Tunnel),KG,45.0,55.0,51.0
2024-07-06,Tomato Small(Local),KG,35.0,45.0,40.0
2024-07-06,Tomato Big(Nepali),KG,70.0,80.0,76.67
2024-07-06,Sugarbeet,KG,50.0,60.0,56.67
2024-07-06,French Bean(Hybrid),KG,80.0,100.0,90.0
2024-07-06,French Bean(Rajma),KG,120.0,130.0,125.0
2024-07-06,Cow pea(Long),KG,50.0,60.0,54.0
2024-07-06,Bitter Gourd,KG,50.0,60.0,56.0
2024-07-06,Brocauli,KG,100.0,120.0,113.33
2024-07-06,Neuro,KG,70.0,80.0,76.67
2024-07-06,Asparagus,KG,200.0,250.0,225.0
2024-07-06,Mushroom(Button),KG,280.0,320.0,300.0
2024-07-06,Mushroom(Kanya),KG,150.0,180.0,164.0
2024-07-06,Onion Green,KG,90.0,100.0,96.67
2024-07-06,Soyabean Green,KG,100.0,120.0,110.0
2024-07-06,Brd Leaf Mustard,KG,60.0,70.0,66.67
2024-07-06,Christophine,KG,55.0,60.0,58.33
2024-07-06,Mustard Leaf,KG,40.0,50.0,45.0
2024-07-06,Squash(Round),KG,30.0,40.0,35.0
2024-07-06,Pumpkin,KG,35.0,40.0,38.0
2024-07-06,Sponge Gourd,KG,50.0,60.0,55.0
2024-07-06,Smooth Gourd,KG,70.0,80.0,76.0
2024-07-06,Snake Gourd,KG,30.0,40.0,35.0
2024-07-06,Pointed Gourd(Local),KG,30.0,40.0,35.0
2024-07-06,Okara,KG,70.0,90.0,82.0
2024-07-06,Bottle Gourd,KG,40.0,50.0,45.0
2024-07-07,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-07,Lime,KG,200.0,230.0,216.67
2024-07-07,Mango(Maldah),KG,70.0,80.0,75.0
2024-07-07,Mango(Dushari),KG,80.0,90.0,85.0
2024-07-07,Mandarin,KG,220.0,250.0,233.33
2024-07-07,Sweet Orange,KG,160.0,180.0,170.0
2024-07-07,Banana,Per Dozen,130.0,140.0,135.0
2024-07-07,Water Melon(Green),KG,50.0,60.0,55.0
2024-07-07,Apple(Fuji),KG,300.0,320.0,310.0
2024-07-07,Sugarbeet,KG,50.0,60.0,55.0
2024-07-07,Tofu,KG,90.0,100.0,95.0
2024-07-07,Bamboo Shoot,KG,90.0,100.0,95.0
2024-07-07,Tamarind,KG,150.0,160.0,155.0
2024-07-07,Turnip A,KG,90.0,100.0,95.0
2024-07-07,Mint,KG,200.0,250.0,226.67
2024-07-07,Parseley,KG,300.0,350.0,326.67
2024-07-07,Celery,KG,180.0,200.0,190.0
2024-07-07,Lettuce,KG,90.0,100.0,95.0
2024-07-07,Cucumber(Local),KG,150.0,170.0,160.0
2024-07-07,Gundruk,KG,250.0,300.0,276.67
2024-07-07,Cucumber(Hybrid),KG,80.0,90.0,85.0
2024-07-07,Fish Fresh(Bachuwa),KG,240.0,250.0,245.0
2024-07-07,Pear(Local),KG,90.0,100.0,95.0
2024-07-07,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2024-07-07,Fish Fresh(Rahu),KG,330.0,340.0,335.0
2024-07-07,Clive Green,KG,120.0,150.0,133.33
2024-07-07,Clive Dry,KG,140.0,160.0,150.0
2024-07-07,Garlic Dry Nepali,KG,180.0,200.0,190.0
2024-07-07,Garlic Dry Chinese,KG,200.0,220.0,210.0
2024-07-07,Coriander Green,KG,450.0,500.0,476.67
2024-07-07,Garlic Green,KG,200.0,250.0,226.67
2024-07-07,Jack Fruit,KG,50.0,60.0,55.0
2024-07-07,Capsicum,KG,110.0,120.0,115.0
2024-07-07,Chilli Green(Machhe),KG,70.0,80.0,75.0
2024-07-07,Chilli Green(Bullet),KG,130.0,140.0,135.0
2024-07-07,Chilli Green,KG,130.0,140.0,135.0
2024-07-07,Chilli Dry,KG,470.0,500.0,486.67
2024-07-07,Ginger,KG,240.0,260.0,250.0
2024-07-07,Avocado,KG,600.0,650.0,626.67
2024-07-07,Kiwi,KG,550.0,600.0,576.67
2024-07-07,Pear(Chinese),KG,220.0,250.0,233.33
2024-07-07,Chilli Green(Akbare),KG,350.0,400.0,376.67
2024-07-07,Brocauli,KG,250.0,300.0,275.0
2024-07-07,King Oyster,Kg,280.0,300.0,290.0
2024-07-07,Asparagus,KG,200.0,250.0,226.67
2024-07-07,Cowpea(Short),KG,90.0,100.0,95.0
2024-07-07,Cow pea(Long),KG,60.0,70.0,65.0
2024-07-07,Brinjal Round,KG,70.0,80.0,75.0
2024-07-07,Brinjal Long,KG,50.0,60.0,55.0
2024-07-07,Raddish White(Hybrid),KG,70.0,80.0,75.0
2024-07-07,Raddish White(Local),KG,50.0,60.0,55.0
2024-07-07,Raddish Red,KG,70.0,80.0,75.0
2024-07-07,Cauli Local,KG,90.0,100.0,95.0
2024-07-07,Cabbage(Local),KG,40.0,50.0,45.0
2024-07-07,Carrot(Local),KG,80.0,90.0,85.0
2024-07-07,Onion Dry (Indian),KG,85.0,90.0,87.67
2024-07-07,Potato White,KG,46.0,48.0,47.0
2024-07-07,Potato Red(Mude),KG,52.0,54.0,53.0
2024-07-07,Potato Red(Indian),KG,56.0,58.0,57.0
2024-07-07,Potato Red,KG,60.0,65.0,62.33
2024-07-07,Tomato Small(Tunnel),KG,60.0,70.0,65.0
2024-07-07,Tomato Small(Local),KG,50.0,60.0,55.0
2024-07-07,Tomato Big(Nepali),KG,90.0,100.0,95.0
2024-07-07,Neuro,KG,80.0,90.0,85.0
2024-07-07,French Bean(Local),KG,100.0,120.0,110.0
2024-07-07,French Bean(Hybrid),KG,110.0,120.0,115.0
2024-07-07,Tomato Big(Indian),KG,110.0,120.0,115.0
2024-07-07,Sword Bean,KG,100.0,120.0,110.0
2024-07-07,French Bean(Rajma),KG,130.0,150.0,140.0
2024-07-07,Mushroom(Button),KG,270.0,300.0,286.67
2024-07-07,Onion Green,KG,200.0,250.0,226.67
2024-07-07,Mustard Leaf,KG,90.0,100.0,95.0
2024-07-07,Brd Leaf Mustard,KG,90.0,100.0,95.0
2024-07-07,Christophine,KG,70.0,80.0,75.0
2024-07-07,Arum,KG,90.0,100.0,95.0
2024-07-07,Sweet Potato,KG,80.0,90.0,85.0
2024-07-07,Okara,KG,70.0,80.0,75.0
2024-07-07,Mushroom(Kanya),KG,150.0,180.0,163.33
2024-07-07,Pumpkin,KG,35.0,40.0,37.67
2024-07-07,Sponge Gourd,KG,50.0,60.0,55.0
2024-07-07,Smooth Gourd,KG,70.0,80.0,75.0
2024-07-07,Snake Gourd,KG,50.0,60.0,55.0
2024-07-07,Pointed Gourd(Terai),KG,40.0,50.0,45.0
2024-07-07,Pointed Gourd(Local),KG,40.0,50.0,45.0
2024-07-07,Bottle Gourd,KG,70.0,80.0,75.0
2024-07-07,Soyabean Green,KG,110.0,130.0,120.0
2024-07-07,Bitter Gourd,KG,90.0,100.0,95.0
2024-07-07,Squash(Round),KG,70.0,80.0,75.0
2024-07-08,Mango(Dushari),KG,80.0,90.0,86.67
2024-07-08,Water Melon(Green),KG,60.0,65.0,63.33
2024-07-08,Cucumber(Local),KG,80.0,100.0,88.0
2024-07-08,Mandarin,KG,220.0,250.0,235.0
2024-07-08,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-08,Cucumber(Hybrid),KG,40.0,50.0,45.0
2024-07-08,Sweet Orange,KG,160.0,180.0,170.0
2024-07-08,Mango(Maldah),KG,80.0,90.0,86.67
2024-07-08,Apple(Fuji),KG,300.0,320.0,310.0
2024-07-08,Lime,KG,200.0,240.0,220.0
2024-07-08,Banana,Per Dozen,130.0,140.0,136.67
2024-07-08,Gundruk,KG,250.0,300.0,283.33
2024-07-08,Tofu,KG,150.0,160.0,156.67
2024-07-08,Bamboo Shoot,KG,100.0,110.0,105.0
2024-07-08,Tamarind,KG,150.0,160.0,156.67
2024-07-08,Jack Fruit,KG,40.0,50.0,46.67
2024-07-08,Turnip A,KG,70.0,80.0,76.67
2024-07-08,Pomegranate,KG,350.0,360.0,355.0
2024-07-08,Pear(Chinese),KG,220.0,250.0,235.0
2024-07-08,Capsicum,KG,70.0,90.0,82.0
2024-07-08,Kiwi,KG,550.0,600.0,575.0
2024-07-08,Mint,KG,300.0,350.0,325.0
2024-07-08,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2024-07-08,Fish Fresh(Bachuwa),KG,240.0,250.0,246.67
2024-07-08,Fish Fresh(Rahu),KG,330.0,340.0,335.0
2024-07-08,Clive Green,KG,150.0,160.0,155.0
2024-07-08,Clive Dry,KG,150.0,160.0,155.0
2024-07-08,Garlic Dry Nepali,KG,190.0,200.0,195.0
2024-07-08,Garlic Dry Chinese,KG,200.0,220.0,210.0
2024-07-08,Coriander Green,KG,150.0,200.0,180.0
2024-07-08,Garlic Green,KG,80.0,90.0,86.67
2024-07-08,Chilli Green(Akbare),KG,350.0,400.0,375.0
2024-07-08,Chilli Green(Machhe),KG,50.0,60.0,56.67
2024-07-08,Chilli Green(Bullet),KG,120.0,140.0,130.0
2024-07-08,Chilli Green,KG,120.0,140.0,128.0
2024-07-08,Chilli Dry,KG,460.0,500.0,480.0
2024-07-08,Ginger,KG,240.0,260.0,252.0
2024-07-08,Avocado,KG,600.0,620.0,610.0
2024-07-08,Papaya(Indian),KG,90.0,100.0,96.67
2024-07-08,Parseley,KG,300.0,400.0,350.0
2024-07-08,King Oyster,Kg,280.0,300.0,290.0
2024-07-08,Lettuce,KG,150.0,180.0,165.0
2024-07-08,French Bean(Local),KG,90.0,110.0,100.0
2024-07-08,Cowpea(Short),KG,80.0,90.0,85.0
2024-07-08,Cow pea(Long),KG,50.0,60.0,56.0
2024-07-08,Brinjal Round,KG,70.0,80.0,75.0
2024-07-08,Brinjal Long,KG,60.0,70.0,65.0
2024-07-08,Raddish White(Local),KG,40.0,50.0,45.0
2024-07-08,Cauli Local(Jyapu),KG,80.0,90.0,87.5
2024-07-08,Cabbage(Local),KG,30.0,40.0,35.0
2024-07-08,Carrot(Local),KG,60.0,70.0,64.0
2024-07-08,Onion Dry (Indian),KG,90.0,95.0,93.0
2024-07-08,Potato Red(Mude),KG,50.0,52.0,51.0
2024-07-08,Potato Red(Indian),KG,56.0,58.0,57.0
2024-07-08,Potato Red,KG,64.0,66.0,65.2
2024-07-08,Tomato Small(Tunnel),KG,55.0,70.0,63.0
2024-07-08,Tomato Small(Local),KG,40.0,50.0,44.0
2024-07-08,Tomato Big(Nepali),KG,100.0,120.0,110.0
2024-07-08,Celery,KG,160.0,180.0,173.33
2024-07-08,French Bean(Hybrid),KG,90.0,110.0,100.0
2024-07-08,Soyabean Green,KG,80.0,90.0,86.67
2024-07-08,Cauli Local,KG,60.0,70.0,65.0
2024-07-08,Bottle Gourd,KG,50.0,60.0,55.0
2024-07-08,Red Cabbbage,KG,60.0,70.0,65.0
2024-07-08,Bitter Gourd,KG,50.0,60.0,56.0
2024-07-08,Sugarbeet,KG,60.0,70.0,66.67
2024-07-08,Brocauli,KG,100.0,120.0,110.0
2024-07-08,Neuro,KG,70.0,80.0,76.67
2024-07-08,Asparagus,KG,200.0,250.0,225.0
2024-07-08,Mushroom(Kanya),KG,150.0,180.0,164.0
2024-07-08,Onion Green,KG,80.0,90.0,86.67
2024-07-08,Mustard Leaf,KG,50.0,60.0,56.67
2024-07-08,Mushroom(Button),KG,280.0,320.0,300.0
2024-07-08,Christophine,KG,60.0,70.0,66.67
2024-07-08,Okara,KG,60.0,80.0,72.0
2024-07-08,Squash(Round),KG,40.0,50.0,45.0
2024-07-08,Pumpkin,KG,35.0,40.0,37.5
2024-07-08,Sponge Gourd,KG,50.0,60.0,56.67
2024-07-08,Smooth Gourd,KG,70.0,80.0,76.0
2024-07-08,Brd Leaf Mustard,KG,90.0,100.0,96.67
2024-07-08,Snake Gourd,KG,40.0,50.0,46.67
2024-07-08,Pointed Gourd(Local),KG,30.0,40.0,35.0
2024-07-09,Cucumber(Local),KG,90.0,100.0,95.0
2024-07-09,Mango(Maldah),KG,60.0,70.0,65.0
2024-07-09,Mango(Dushari),KG,60.0,70.0,65.0
2024-07-09,Water Melon(Green),KG,60.0,70.0,65.0
2024-07-09,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-09,Mandarin,KG,220.0,250.0,233.33
2024-07-09,Pomegranate,KG,350.0,400.0,376.67
2024-07-09,Sweet Orange,KG,160.0,180.0,170.0
2024-07-09,Lime,KG,200.0,240.0,223.33
2024-07-09,Parseley,KG,300.0,400.0,350.0
2024-07-09,Apple(Fuji),KG,300.0,320.0,310.0
2024-07-09,Gundruk,KG,250.0,300.0,276.67
2024-07-09,Tofu,KG,100.0,120.0,110.0
2024-07-09,Bamboo Shoot,KG,90.0,100.0,95.0
2024-07-09,Tamarind,KG,150.0,160.0,155.0
2024-07-09,Turnip A,KG,70.0,80.0,75.0
2024-07-09,Mint,KG,150.0,160.0,155.0
2024-07-09,Celery,KG,160.0,170.0,165.0
2024-07-09,Cucumber(Hybrid),KG,40.0,50.0,45.0
2024-07-09,Banana,Per Dozen,130.0,140.0,135.0
2024-07-09,Jack Fruit,KG,40.0,50.0,45.0
2024-07-09,Fish Fresh(Bachuwa),KG,240.0,250.0,245.0
2024-07-09,Pear(Chinese),KG,220.0,250.0,233.33
2024-07-09,King Oyster,Kg,280.0,300.0,290.0
2024-07-09,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2024-07-09,Fish Fresh(Rahu),KG,330.0,340.0,335.0
2024-07-09,Clive Green,KG,130.0,150.0,140.0
2024-07-09,Clive Dry,KG,150.0,160.0,155.0
2024-07-09,Garlic Dry Nepali,KG,190.0,200.0,195.0
2024-07-09,Garlic Dry Chinese,KG,200.0,220.0,210.0
2024-07-09,Coriander Green,KG,90.0,100.0,95.0
2024-07-09,Garlic Green,KG,60.0,70.0,65.0
2024-07-09,Capsicum,KG,70.0,80.0,75.0
2024-07-09,Chilli Green(Akbare),KG,350.0,400.0,376.67
2024-07-09,Chilli Green(Machhe),KG,60.0,70.0,65.0
2024-07-09,Chilli Green(Bullet),KG,120.0,140.0,130.0
2024-07-09,Chilli Green,KG,120.0,140.0,130.0
2024-07-09,Chilli Dry,KG,460.0,500.0,480.0
2024-07-09,Ginger,KG,240.0,260.0,250.0
2024-07-09,Avocado,KG,600.0,650.0,626.67
2024-07-09,Kiwi,KG,550.0,600.0,576.67
2024-07-09,Papaya(Indian),KG,90.0,100.0,95.0
2024-07-09,Pear(Local),KG,90.0,100.0,95.0
2024-07-09,Lettuce,KG,150.0,180.0,163.33
2024-07-09,Sugarbeet,KG,60.0,70.0,65.0
2024-07-09,Brocauli,KG,450.0,500.0,476.67
2024-07-09,Cowpea(Short),KG,90.0,100.0,95.0
2024-07-09,Cow pea(Long),KG,90.0,100.0,95.0
2024-07-09,Brinjal Round,KG,70.0,80.0,75.0
2024-07-09,Brinjal Long,KG,60.0,70.0,65.0
2024-07-09,Raddish White(Hybrid),KG,50.0,60.0,55.0
2024-07-09,Raddish White(Local),KG,40.0,50.0,45.0
2024-07-09,Cauli Local(Jyapu),KG,80.0,90.0,85.0
2024-07-09,Cauli Local,KG,60.0,70.0,65.0
2024-07-09,French Bean(Local),KG,100.0,120.0,110.0
2024-07-09,Cabbage(Local),KG,25.0,30.0,27.67
2024-07-09,Onion Dry (Indian),KG,90.0,95.0,92.67
2024-07-09,Potato Red(Mude),KG,50.0,52.0,51.0
2024-07-09,Potato Red(Indian),KG,56.0,58.0,57.0
2024-07-09,Potato Red,KG,64.0,66.0,65.0
2024-07-09,Tomato Small(Tunnel),KG,50.0,60.0,55.0
2024-07-09,Tomato Small(Local),KG,40.0,50.0,45.0
2024-07-09,Red Cabbbage,KG,50.0,60.0,55.0
2024-07-09,Tomato Big(Nepali),KG,100.0,120.0,110.0
2024-07-09,Carrot(Local),KG,90.0,100.0,95.0
2024-07-09,French Bean(Hybrid),KG,110.0,130.0,120.0
2024-07-09,Tomato Big(Indian),KG,55.0,65.0,60.0
2024-07-09,Soyabean Green,KG,80.0,90.0,85.0
2024-07-09,French Bean(Rajma),KG,130.0,150.0,140.0
2024-07-09,Asparagus,KG,200.0,250.0,226.67
2024-07-09,Mushroom(Button),KG,300.0,350.0,326.67
2024-07-09,Mushroom(Kanya),KG,150.0,180.0,166.67
2024-07-09,Onion Green,KG,60.0,70.0,65.0
2024-07-09,Mustard Leaf,KG,50.0,60.0,55.0
2024-07-09,Brd Leaf Mustard,KG,70.0,80.0,75.0
2024-07-09,Christophine,KG,50.0,60.0,55.0
2024-07-09,Arum,KG,90.0,100.0,95.0
2024-07-09,Neuro,KG,70.0,80.0,75.0
2024-07-09,Squash(Round),KG,60.0,70.0,65.0
2024-07-09,Okara,KG,80.0,90.0,85.0
2024-07-09,Bottle Gourd,KG,50.0,60.0,55.0
2024-07-09,Pointed Gourd(Local),KG,30.0,40.0,35.0
2024-07-09,Pointed Gourd(Terai),KG,30.0,40.0,35.0
2024-07-09,Bitter Gourd,KG,40.0,50.0,45.0
2024-07-09,Smooth Gourd,KG,70.0,80.0,75.0
2024-07-09,Sponge Gourd,KG,50.0,60.0,55.0
2024-07-09,Pumpkin,KG,35.0,40.0,37.67
2024-07-09,Snake Gourd,KG,40.0,50.0,45.0
2024-07-10,Water Melon(Green),KG,60.0,65.0,62.5
2024-07-10,Cucumber(Hybrid),KG,40.0,50.0,46.67
2024-07-10,Cucumber(Local),KG,100.0,120.0,110.0
2024-07-10,Pineapple,1 Pc,160.0,180.0,170.0
2024-07-10,Mandarin,KG,220.0,240.0,230.0
